ID,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME
751,29,"State-gov",356089,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,40,"large"
755,39,"Private",48093,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"small"
759,46,"Federal-gov",167381,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"large"
763,34,"Local-gov",119411,"HS-grad",9,"Divorced","Protective-serv","Unmarried","White","Male",0,0,40,"small"
767,31,"State-gov",301526,"Some-college",10,"Married-spouse-absent","Other-service","Other-relative","White","Male",0,0,40,"small"
771,26,"Private",171114,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Female",0,0,38,"small"
775,55,"Private",116442,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,38,"small"
779,43,"Private",226902,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"large"
783,40,"Private",130760,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"large"
787,61,"Self-emp-not-inc",36671,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,2352,50,"small"
791,48,"Private",102102,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"large"
795,60,"Private",31577,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"large"
799,46,"Private",90758,"Masters",14,"Never-married","Tech-support","Not-in-family","White","Male",0,0,35,"large"
803,68,"Self-emp-not-inc",315859,"11th",7,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,20,"small"
811,30,"Private",191571,"HS-grad",9,"Separated","Other-service","Own-child","White","Female",0,0,36,"small"
815,17,"Private",32607,"10th",6,"Never-married","Farming-fishing","Own-child","White","Male",0,0,20,"small"
819,64,"Private",169871,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"small"
823,29,"Private",154411,"Assoc-voc",11,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"small"
827,62,"Private",174355,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"small"
839,24,"Private",321435,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"small"
843,51,"Private",146813,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
847,40,"Local-gov",33274,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,50,"small"
851,61,"Private",99784,"Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"large"
855,48,"State-gov",327886,"Doctorate",16,"Divorced","Prof-specialty","Own-child","White","Male",0,0,50,"large"
859,34,"Private",188798,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"small"
863,48,"Private",285335,"11th",7,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"small"
867,21,"Private",62339,"10th",6,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"small"
871,44,"Private",48087,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
875,55,"Private",282753,"5th-6th",3,"Divorced","Other-service","Unmarried","Black","Male",0,0,25,"small"
879,39,"Private",117683,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"large"
883,27,"Private",96226,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,70,"small"
887,23,"Private",205865,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,28,"small"
895,42,"Self-emp-not-inc",177307,"Prof-school",15,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,65,"large"
899,30,"Private",87418,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"large"
903,22,"Private",99697,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,40,"small"
907,37,"Private",211154,"Some-college",10,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,52,"small"
911,27,"Private",93235,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,30,"small"
915,23,"Private",543028,"HS-grad",9,"Never-married","Sales","Own-child","Black","Male",0,0,40,"small"
919,81,"Self-emp-not-inc",136063,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,30,"small"
923,42,"Private",274198,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,38,"small"
927,37,"Private",214738,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"small"
931,42,"Private",162003,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,55,"small"
935,37,"Private",186934,"11th",7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",3103,0,44,"large"
939,33,"Private",143653,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"small"
943,38,"Self-emp-inc",196373,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
947,40,"Private",184682,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"small"
951,44,"State-gov",174675,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"large"
955,51,"Private",133461,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"small"
959,33,"Self-emp-not-inc",123424,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
963,32,"Private",288273,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,70,"small"
967,35,"Self-emp-inc",368825,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"large"
971,34,"Private",202046,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"large"
975,44,"Private",32185,"HS-grad",9,"Never-married","Transport-moving","Unmarried","White","Male",0,0,70,"small"
979,78,"Private",182977,"HS-grad",9,"Widowed","Other-service","Not-in-family","Black","Female",2964,0,40,"small"
987,41,"Private",349221,"HS-grad",9,"Never-married","Craft-repair","Own-child","Black","Female",0,0,35,"small"
991,46,"Private",187370,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,1504,40,"small"
995,35,"Private",290226,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"small"
999,40,"Private",82465,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",2580,0,40,"small"
1003,38,"State-gov",343642,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"large"
1007,66,"Private",271567,"HS-grad",9,"Separated","Machine-op-inspct","Not-in-family","Black","Male",0,0,40,"small"
1011,51,"Private",220537,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"small"
1015,38,"Private",173208,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,25,"small"
1019,22,"Private",122346,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"small"
1023,42,"Private",209370,"HS-grad",9,"Separated","Sales","Not-in-family","White","Female",0,0,30,"small"
1027,30,"Private",201624,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,45,"small"
1031,31,"Private",93106,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
1039,34,"Private",289984,"HS-grad",9,"Divorced","Priv-house-serv","Unmarried","Black","Female",0,0,30,"small"
1043,43,"Private",341204,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
1051,61,"Private",125155,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"small"
1055,38,"Private",193026,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"small"
1059,49,"Local-gov",193960,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"large"
1063,54,"Private",377701,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,32,"small"
1067,35,"Private",199352,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,80,"large"
1071,22,"Local-gov",34029,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,20,"small"
1075,17,"Private",220384,"11th",7,"Never-married","Adm-clerical","Own-child","White","Male",0,0,15,"small"
1079,49,"Private",31339,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
1083,58,"Self-emp-not-inc",81642,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"small"
1087,32,"Private",118161,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"small"
1091,41,"Federal-gov",133060,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
1095,21,"Private",163870,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"small"
1099,29,"Self-emp-inc",260729,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,1977,25,"large"
1103,39,"Self-emp-inc",218184,"9th",5,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1651,40,"small"
1107,31,"Private",51259,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,47,"small"
1111,35,"Self-emp-inc",289430,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"large"
1115,34,"Private",290763,"HS-grad",9,"Divorced","Handlers-cleaners","Own-child","White","Female",0,0,40,"small"
1119,58,"Local-gov",205267,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"large"
1123,34,"State-gov",50178,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,38,"small"
1127,35,"Private",89508,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"large"
1131,30,"Private",347132,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"small"
1139,27,"Private",138705,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,53,"small"
1143,59,"Federal-gov",212448,"HS-grad",9,"Widowed","Sales","Unmarried","White","Female",0,0,40,"small"
1147,30,"Self-emp-inc",205733,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,60,"small"
1151,25,"Private",241626,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,30,"small"
1155,43,"State-gov",165309,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"small"
1159,26,"Private",227332,"Bachelors",13,"Never-married","Transport-moving","Unmarried","Asian-Pac-Islander","Male",0,0,40,"small"
1163,33,"Private",114691,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"large"
1167,65,"Private",350498,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",10605,0,20,"large"
1171,51,"Private",241346,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,43,"small"
1175,47,"Private",183013,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"small"
1179,47,"Private",45857,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"small"
1183,36,"Private",416745,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"small"
1187,59,"Federal-gov",43280,"Some-college",10,"Never-married","Exec-managerial","Own-child","Black","Female",0,0,40,"small"
1191,51,"Private",239155,"Assoc-voc",11,"Divorced","Other-service","Not-in-family","White","Male",0,0,40,"small"
1195,19,"Private",187161,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"small"
1199,18,"Private",240747,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"small"
1203,37,"Private",166497,"Bachelors",13,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,35,"small"
1207,61,"Local-gov",321117,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"small"
1211,44,"Self-emp-inc",320984,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",5178,0,60,"large"
1215,20,"Private",205839,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,16,"small"
1219,31,"Private",231263,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",4650,0,45,"small"
1223,53,"Private",22154,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
1227,36,"Private",354078,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"large"
1231,46,"Private",265266,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"large"
1235,31,"Private",106347,"11th",7,"Separated","Other-service","Not-in-family","Black","Female",0,0,42,"small"
1239,31,"Private",185732,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,30,"small"
1243,36,"State-gov",194630,"HS-grad",9,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,40,"small"
1247,54,"Self-emp-inc",166459,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,60,"large"
1251,51,"Self-emp-inc",229465,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"large"
1255,28,"Self-emp-not-inc",218555,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,1762,40,"small"
1259,43,"Federal-gov",369468,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
1267,38,"Private",189623,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,40,"large"
1271,47,"Private",200734,"Bachelors",13,"Never-married","Exec-managerial","Unmarried","Black","Female",0,0,45,"small"
1275,20,"Private",232577,"Some-college",10,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"small"
1279,47,"Private",386136,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,35,"small"
1287,47,"Self-emp-not-inc",370119,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,50,"large"
1295,36,"Private",113397,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
1299,44,"Local-gov",34935,"Some-college",10,"Never-married","Other-service","Own-child","Black","Male",0,0,40,"small"
1303,58,"Self-emp-inc",186791,"Some-college",10,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,0,40,"large"
1307,29,"Private",256956,"Assoc-voc",11,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"small"
1311,45,"Federal-gov",283037,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"small"
1315,32,"Private",509350,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,50,"large"
1319,41,"State-gov",144928,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
1323,27,"Private",190525,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"large"
1327,47,"Private",256522,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
1331,25,"Private",188488,"HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,"small"
1335,51,"Private",146767,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
1339,71,"Private",269708,"Bachelors",13,"Divorced","Tech-support","Own-child","White","Female",2329,0,16,"small"
1343,47,"Private",46857,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"small"
1347,61,"Self-emp-inc",134768,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"large"
1351,34,"Private",467108,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"large"
1355,58,"Private",132606,"5th-6th",3,"Divorced","Machine-op-inspct","Not-in-family","Black","Male",0,0,40,"small"
